batch,score,loss,loss_v
31901,14,0.5232975,23.740067
31902,-50,0.30277005,15.053201
31903,12,1.2169051,40.249043
31904,-24,-0.24832994,63.3322
31905,-50,-0.10965174,7.3118
31906,-28,-0.16121916,16.438334
31907,-50,0.05360476,10.4414425
31908,-50,-0.08541836,23.200325
31909,-28,-0.045074537,30.719467
31910,8,-1.2710404,98.556786
31911,-50,-0.019934904,2.4070497
31912,-26,0.54760337,31.660244
31913,-50,0.05857594,5.423999
31914,-50,-0.38545612,4.8604474
31915,-28,0.8871916,78.44284
31916,10,0.96903574,31.21581
31917,-50,-0.4603875,8.430664
31918,-34,-0.16492608,11.455095
31919,14,0.87117255,42.32427
31920,-32,-0.023649432,3.5671344
31921,-10,-1.1648568,156.98126
31922,12,1.472817,44.570522
31923,12,1.4167337,74.86943
31924,16,1.3393764,30.903076
31925,-50,0.10599922,3.7673666
31926,-50,0.035182852,9.290073
31927,-50,0.05862992,3.8737
31928,-50,0.06881659,4.3266616
31929,50,2.3530085,103.74445
31930,-30,0.20252913,10.351231
31931,12,1.2949238,51.16516
31932,-30,-0.26003706,12.718667
31933,-50,0.03536259,5.5457873
31934,-50,0.06322868,14.633466
31935,-50,-0.07133637,22.35056
31936,14,1.4227264,39.52628
31937,-50,-0.07034094,3.6223066
31938,12,1.157417,56.532402
31939,14,0.91371405,31.923372
31940,-50,0.13216506,6.715802
31941,-50,0.17140225,5.049072
31942,10,1.0580895,34.698685
31943,10,0.8456098,36.023396
31944,-30,0.17834394,10.724532
31945,-28,-0.21703309,29.687468
31946,14,0.89289534,35.747425
31947,14,-0.41849735,20.401688
31948,-16,-0.103540674,29.306194
31949,14,0.8505502,43.554897
31950,12,1.3892895,34.142887
31951,-50,0.058313288,3.3648596
31952,12,1.2567593,33.981358
31953,10,1.7051035,36.057194
31954,14,0.69474685,37.564922
31955,14,0.75497586,41.105064
31956,-50,-0.032831546,4.838304
31957,14,1.0657092,35.447098
31958,-28,0.13082293,4.796488
31959,50,1.9506289,104.28693
31960,12,0.56964153,26.742193
31961,12,1.1737585,29.611383
31962,-44,-0.032034937,7.3574314
31963,-50,0.03515337,6.214855
31964,-50,0.000814843,1.5135804
31965,8,1.406687,50.753876
31966,12,0.4249853,19.684324
31967,-30,-0.48482832,21.119436
31968,6,1.0992583,29.404875
31969,10,0.94980186,72.81405
31970,12,1.2727563,44.568535
31971,-18,-1.8510084,208.37737
31972,10,0.54473245,35.695587
31973,42,-0.2503866,22.193062
31974,-46,-0.040386666,6.0746336
31975,-30,-0.051972285,5.9380445
31976,-30,-0.1495756,9.199433
31977,-50,-0.0971796,26.272852
31978,-50,0.15510398,8.350504
31979,14,0.604454,90.3442
31980,14,0.6982824,37.37544
31981,12,0.9097282,65.3661
31982,-42,0.008487336,5.704699
31983,-26,-0.9512112,56.29614
31984,-26,-0.64397967,33.160343
31985,-16,-1.2572165,205.76395
31986,-50,0.14706236,14.101236
31987,-50,0.0003138221,3.0760586
31988,-50,-0.11375483,4.16923
31989,-50,0.06258164,5.49603
31990,-28,0.210472,10.742942
31991,-50,0.27971137,22.628147
31992,-50,-0.06587518,22.496338
31993,50,2.3700864,101.07157
31994,14,1.7431729,55.339302
31995,8,2.156781,39.70248
31996,14,0.4797455,16.647327
31997,-50,-0.47915334,17.91855
31998,14,0.8740493,35.858784
31999,12,1.1512989,42.89674
32000,10,1.522848,77.085724
32001,50,2.292827,101.31141
32002,-50,-0.071192555,1.8642987
32003,-50,-0.0028195744,6.741402
32004,-28,0.18048704,8.450533
32005,-50,-0.099922284,3.1368847
32006,-20,-0.272514,68.14706
32007,-22,-0.4361034,44.85121
32008,-28,0.35039574,28.923443
32009,50,2.3902247,101.043045
32010,-26,0.5266887,20.317682
32011,-30,-0.024455821,3.931233
32012,-50,-0.13727479,4.9904814
32013,16,1.533784,36.381134
32014,-50,-0.53672636,21.256023
32015,10,0.66773933,34.627098
32016,-26,0.32484746,14.058849
32017,-26,0.57583004,20.364912
32018,-26,-0.27176467,12.401471
32019,50,1.9104811,101.71988
32020,-28,-0.3510794,16.146238
32021,10,0.94640666,47.050087
32022,14,1.3159019,40.709393
32023,-24,-0.3453861,15.78289
32024,-50,0.03100343,5.005156
32025,-50,-0.053308748,11.043399
32026,-28,-0.119474135,22.631485
32027,12,1.5007261,50.42142
32028,-50,0.007545819,2.892117
32029,-26,-0.5128048,68.3733
32030,14,1.7895504,43.755493
32031,-26,-0.3796447,19.411345
32032,-48,-0.97181004,53.0394
32033,-50,-0.7116155,25.866117
32034,12,0.66188616,33.10149
32035,-50,-0.0030652483,2.7171173
32036,14,1.1244181,27.857027
32037,-24,-0.15579908,18.960186
32038,-50,0.12045883,23.953125
32039,50,1.412039,134.19579
32040,-50,0.013823495,9.177538
32041,-50,0.63371736,7.805306
32042,12,1.4008358,131.68439
32043,14,0.61698127,22.433218
32044,50,2.318115,100.800285
32045,-50,-0.2977263,17.502447
32046,-50,-0.06260825,7.0769367
32047,14,1.0549588,30.675932
32048,-50,0.050038386,4.2757587
32049,-50,0.1977947,7.6952043
32050,12,0.98479724,149.73941
32051,14,1.6904392,36.393948
32052,-32,0.08314241,5.746228
32053,-42,0.051232092,2.7066355
32054,8,1.8888426,38.3589
32055,-50,0.25938147,44.42366
32056,-30,-0.2152547,11.91286
32057,-50,0.18125792,12.657623
32058,-22,-0.31109953,35.07979
32059,-50,0.02296501,3.3395627
32060,14,1.2327203,33.94313
32061,-50,-0.06757509,15.441342
32062,10,1.1332413,89.634346
32063,50,2.3136537,100.48711
32064,-50,0.043802615,3.3555822
32065,-24,-0.33088273,15.592849
32066,-50,0.021906575,5.863877
32067,14,2.3217797,42.441628
32068,-50,-0.011407667,2.7245212
32069,-50,0.001913287,2.3187222
32070,-50,-0.088720225,3.8149676
32071,-12,-0.45352954,34.39378
32072,10,1.2528847,34.500042
32073,12,1.1718574,44.934986
32074,10,1.3829705,32.01644
32075,14,0.121037476,19.934622
32076,-34,-0.060705733,20.172832
32077,-50,-0.119438365,8.457382
32078,12,1.056752,41.760323
32079,-24,0.19156238,55.454327
32080,14,1.317701,36.352924
32081,-10,-0.7216579,136.1707
32082,14,0.7521665,35.122158
32083,-30,-0.13275859,26.737036
32084,-50,-0.07675431,7.760824
32085,-50,-0.07390421,9.985072
32086,-50,0.09345104,29.996319
32087,50,2.554442,100.20264
32088,-26,-0.17399421,43.371414
32089,-50,0.05318932,6.106109
32090,-50,-0.002562458,4.93486
32091,50,1.9300362,99.79838
32092,-50,0.24382436,11.148147
32093,12,1.564286,43.35256
32094,14,1.3986235,32.295326
32095,-50,0.014724409,4.2974467
32096,50,2.0541387,100.502464
32097,8,1.8898176,38.08906
32098,50,2.9241276,100.273476
32099,12,1.4875215,38.693214
32100,-50,-0.028616644,3.5760157
32101,14,1.0216651,31.667383
32102,-30,0.4715207,14.826197
32103,-26,0.54235375,10.001852
32104,50,2.6920626,99.79877
32105,-20,-0.7206309,52.75616
32106,14,1.0966243,36.56949
32107,-50,-0.047494788,5.2181425
32108,10,1.4454316,69.16563
32109,-26,0.48558956,20.223965
32110,-50,0.071290724,10.306086
32111,12,0.9645461,38.896767
32112,-22,-2.6859617,91.4147
32113,12,0.6612642,24.80595
32114,-32,-0.2765987,8.458775
32115,-50,0.0035266005,2.5343103
32116,14,-0.034856427,19.740234
32117,-26,-0.24524932,11.122653
32118,14,0.87753046,28.712269
32119,14,0.5472163,27.495167
32120,50,1.5094073,100.799385
32121,-34,-0.03507564,15.117545
32122,-50,-0.14300075,18.98033
32123,36,-0.1385277,27.21432
32124,-26,0.5064611,16.233753
32125,14,-0.26979193,21.425343
32126,14,0.88864315,36.994583
32127,-50,0.02431435,1.4413065
32128,-50,0.0853704,27.00771
32129,12,1.6675392,47.842583
32130,12,0.89720637,20.229116
32131,-30,-0.28700635,10.420784
32132,-36,-0.051656,8.997868
32133,-30,-0.64612466,20.679258
32134,-50,-0.06973999,9.099138
32135,-50,0.402419,13.935237
32136,-50,0.14345735,12.694751
32137,-50,0.10815259,5.1378984
32138,14,0.99766874,19.998138
32139,-50,-0.29013515,19.247719
32140,-24,-0.45531896,19.762192
32141,14,1.2985917,31.863903
32142,12,-0.46100307,40.538197
32143,-50,0.044640742,4.373986
32144,-30,-0.5962199,29.285654
32145,-30,1.0241287,29.166676
32146,8,1.1641152,32.652042
32147,-50,0.098815426,15.311161
32148,-32,-0.058855854,6.293895
32149,14,0.59396195,16.709373
32150,-50,0.0061683604,3.9965317
32151,-46,-0.08852715,7.426893
32152,-26,0.50635993,35.896053
32153,-50,-0.20646171,8.563432
32154,-50,-0.029418282,4.111959
32155,50,2.22138,100.165016
32156,14,0.5871849,22.364296
32157,-50,0.20100673,13.796791
32158,12,1.0273196,40.378952
32159,50,1.9293559,99.28661
32160,-50,-0.22573222,12.090755
32161,12,0.9650705,56.306664
32162,10,1.314642,43.587967
32163,-24,-0.2292529,19.371986
32164,-22,-0.20183232,18.54559
32165,12,0.9414875,28.672846
32166,12,2.1346695,35.464222
32167,14,1.0276079,19.807772
32168,12,1.3055438,40.57612
32169,-50,-0.2767434,6.693114
32170,-50,-0.49356166,8.41245
32171,-50,0.13282451,5.7826138
32172,14,1.4175208,31.338543
32173,8,1.1792567,35.686893
32174,50,2.5509498,98.92989
32175,-50,-0.11454117,8.049875
32176,-26,0.09601811,86.07508
32177,-50,-0.04082489,3.445267
32178,-50,0.0021854388,1.266248
32179,50,2.519365,98.909676
32180,16,1.231929,38.150658
32181,-50,0.26215523,8.373333
32182,14,1.1121753,34.95317
32183,8,0.67292696,29.392893
32184,12,1.0999192,37.60862
32185,14,0.64837265,16.427448
32186,-50,-0.10142873,4.7941747
32187,-50,0.26664004,20.469242
32188,-50,-0.0986192,9.047318
32189,-50,0.0022906803,2.8722265
32190,14,-0.4599689,37.019676
32191,-30,-0.33308408,8.872858
32192,-26,0.48933873,9.313894
32193,14,0.0362313,11.266039
32194,-30,-0.27745813,16.086739
32195,-50,0.035672493,5.870772
32196,-50,-0.27472064,10.878905
32197,14,0.7379484,24.28819
32198,14,-0.8896382,16.200441
32199,-26,0.17938471,7.2298803
32200,-50,-0.10707765,3.4529834
32201,-12,-0.12588261,29.88655
32202,-50,0.07637039,2.800593
32203,-50,0.10897152,8.711882
32204,-50,0.020649767,4.687093
32205,10,1.475608,27.524868
32206,-50,0.0052917963,0.98384565
32207,10,0.7884063,56.42061
32208,-50,0.025186239,5.0256643
32209,12,1.0502471,39.03687
32210,14,0.6336686,17.10818
32211,10,0.63996595,32.567482
32212,50,1.4288162,99.33042
32213,-50,-0.023036817,2.347297
32214,12,0.83011466,47.869354
32215,-50,0.016136464,3.7460086
32216,14,-0.45827124,27.597319
32217,-50,0.008273883,3.669437
32218,14,0.046322815,20.951416
32219,-26,-1.384444,56.72251
32220,50,1.2008048,99.06205
32221,-50,-0.42859492,17.967773
32222,14,0.73897207,28.666174
32223,12,0.562048,20.662657
32224,16,0.884734,27.152102
32225,-50,-0.0918422,10.934526
32226,8,0.47801465,28.129087
32227,14,0.9055038,32.36405
32228,-36,0.076142825,18.450253
32229,10,0.88787013,30.755869
32230,-26,-1.9678252,156.6442
32231,10,0.9447474,48.79203
32232,12,-0.624659,33.89192
32233,-24,-0.1708084,12.508883
32234,-50,-0.24119258,11.675254
32235,-50,0.113747634,7.5922313
32236,14,0.63432306,37.069557
32237,-26,-0.6199537,48.38332
32238,10,1.1060416,65.30255
32239,14,0.63453317,23.024267
32240,-50,-0.69177306,27.790237
32241,-24,-0.4710516,59.53113
32242,-50,0.027887268,2.0861607
32243,14,-0.246523,48.21233
32244,16,0.5868448,17.742441
32245,-50,0.014339972,4.576834
32246,8,1.103242,30.143755
32247,-28,-0.014752013,7.1473875
32248,-50,-0.00070510193,1.7156825
32249,-50,0.07220651,4.4629946
32250,-26,0.09278357,19.16512
32251,8,1.0127959,36.702667
32252,14,1.0410635,37.657745
32253,16,1.9594135,37.367325
32254,-50,-0.045785084,5.1365447
32255,14,1.4436228,25.79131
32256,-26,0.19195308,68.02153
32257,12,0.99490255,29.891325
32258,14,1.350987,25.59125
32259,-50,0.14280798,32.920605
32260,-50,0.2422147,9.37447
32261,8,1.5910474,32.289528
32262,12,0.9852373,33.6683
32263,-28,-0.9721049,36.785995
32264,-50,0.066519864,6.9751253
32265,16,-0.40521073,16.226858
32266,-26,0.11752071,15.956701
32267,12,0.9585548,32.116127
32268,10,1.4920549,39.252552
32269,14,0.9542759,19.25775
32270,12,0.7070784,79.61301
32271,-16,-0.55745625,84.516464
32272,-50,-0.23647,25.406338
32273,14,0.44707772,13.536915
32274,-26,-0.22115687,11.109353
32275,-50,-0.016753336,9.079935
32276,-50,0.052694213,8.131914
32277,-50,-0.18659222,14.997176
32278,-50,0.17546089,8.029411
32279,50,2.8956637,97.60055
32280,14,2.0968778,30.016003
32281,-40,-0.012576103,4.6056895
32282,-50,-0.056261767,4.941334
32283,8,1.4535295,30.771238
32284,-50,0.23724896,15.218819
32285,-50,-0.013537515,4.185463
32286,12,0.43374628,14.918889
32287,-44,-0.0006286599,3.0312438
32288,-50,-0.38310677,9.990537
32289,14,1.4754448,37.56208
32290,14,1.3460674,30.24491
32291,-8,-0.13268822,34.065807
32292,50,2.3644798,98.19412
32293,-50,0.108547196,11.898063
32294,-24,-0.8649456,114.39921
32295,-50,0.0141384825,2.5144074
32296,-50,-0.1058978,4.41542
32297,10,0.986341,36.59023
32298,-28,0.4439897,28.961075
32299,12,0.6810067,21.972784
32300,12,-0.13054523,34.276608
32301,12,0.75977856,31.769785
32302,-50,-0.10999266,5.7696714
32303,-50,-0.5146283,22.137398
32304,-50,-0.12683108,8.206337
32305,-50,0.067191,16.262112
32306,12,0.539608,27.040413
32307,-50,0.056788824,7.3664985
32308,-34,-0.07090918,4.2331934
32309,-34,0.023674875,4.516606
32310,50,1.4875977,91.38553
32311,12,0.65803725,36.265236
32312,-44,-0.016160632,2.0418723
32313,-50,0.13485761,3.759204
32314,-50,0.10929879,4.205354
32315,-30,-0.158702,9.35315
32316,12,0.63307166,30.458427
32317,-50,-0.034965962,3.8297546
32318,-50,-0.014562163,4.720539
32319,-50,0.05450293,6.7108803
32320,-50,0.23289087,9.963985
32321,-46,-0.22582869,10.377848
32322,-24,-0.17161793,31.411077
32323,16,0.4571872,18.444925
32324,-50,-0.01636648,2.8653078
32325,14,-1.1394278,124.47706
32326,14,0.23586695,19.685797
32327,-50,-0.013154683,5.5592713
32328,-50,-0.39806557,12.937378
32329,-28,0.4337393,59.12282
32330,-18,-0.2727863,14.376809
32331,-24,-0.1806801,21.945559
32332,14,0.57711214,23.333591
32333,-50,-0.010434718,3.9448736
32334,14,1.1357803,48.84012
32335,10,1.007918,35.80526
32336,-50,-7.9611425e-05,1.7258329
32337,-30,0.033772696,11.193903
32338,12,-1.5777285,120.65288
32339,-50,0.17946078,7.3711205
32340,-50,0.09908239,21.986723
32341,-50,0.333317,33.54332
32342,12,0.8460149,37.492016
32343,-12,-2.125928,275.4087
32344,-28,-0.091173224,15.047545
32345,-24,-0.2532089,44.952164
32346,14,1.0055565,39.950527
32347,-28,0.06699794,3.3437486
32348,-50,0.10403329,10.417441
32349,50,1.4186999,98.59281
32350,10,1.0107176,74.76457
32351,-28,0.06585921,4.0729923
32352,-28,-0.26067755,12.780759
32353,-50,0.050414346,1.1711187
32354,16,0.2161929,13.594669
32355,-50,0.10156177,8.879801
32356,14,0.43937472,94.848366
32357,-50,-0.22080833,14.128696
32358,50,1.2271364,101.43503
32359,14,-0.022634907,5.248409
32360,14,0.009397433,9.6101055
32361,14,0.3039221,18.029793
32362,-50,-0.0728779,14.6380625
32363,-50,0.025275005,1.5970736
32364,34,-0.5003353,27.527704
32365,12,0.38707379,52.767025
32366,14,-0.9266711,99.23912
32367,-44,0.084490985,9.007457
32368,22,-0.26247677,42.928642
32369,4,-0.7878837,61.571445
32370,-50,-0.3018391,21.969458
32371,14,0.30340576,27.866627
32372,-26,-0.9775992,67.09135
32373,0,-1.0241705,81.19298
32374,-50,-0.1093083,9.202011
32375,12,0.76515806,29.639572
32376,50,0.9208923,101.22612
32377,-24,-0.8222685,118.80295
32378,12,0.6155635,13.951824
32379,50,-1.1958622,45.230324
32380,-50,0.4667269,30.257078
32381,14,0.2452692,17.462217
32382,-24,0.017009271,10.729605
32383,-50,-0.119189456,6.183862
32384,-50,-0.7101126,150.68079
32385,10,3.0315754,81.49443
32386,-32,0.10738472,12.507085
32387,12,1.5908579,69.22101
32388,-36,0.34229335,18.21528
32389,-38,0.2983384,18.400846
32390,-40,0.18427901,11.187259
32391,-50,-0.033503942,3.508542
32392,0,-0.9840851,82.406746
32393,36,-0.60386527,25.949852
32394,-50,-0.04073436,3.783953
32395,10,0.843443,49.45794
32396,-10,-0.27034304,24.827051
32397,14,0.39294067,24.563433
32398,10,0.49225456,85.674515
32399,-50,-0.8493294,37.712006
32400,-32,0.023501055,7.4049745
32401,-50,0.27208441,16.059792
32402,-50,0.035309948,4.0000854
32403,-26,-2.9833589,153.3353
32404,-34,-1.1127775,112.40269
32405,-50,0.005725003,5.993766
32406,-50,-0.27989995,12.306227
32407,12,0.8651184,69.113106
32408,-6,-0.30424502,25.340448
32409,4,-2.4171205,87.80462
32410,-30,-0.23538923,10.382086
32411,12,1.9996389,51.03834
32412,12,0.54433125,18.064445
32413,-30,0.32599783,16.032967
32414,10,0.75761086,55.60182
32415,-26,0.5095427,67.609924
32416,-50,0.15164565,5.4292936
32417,-26,-0.05307055,23.118328
32418,50,1.3833642,102.300705
32419,-28,-0.76154315,64.77631
32420,50,1.3747075,104.97525
32421,-50,-0.0045639323,5.4194007
32422,-34,0.020551868,3.995875
32423,-24,-0.050488792,7.0896387
32424,10,1.4112389,50.748978
32425,-50,0.18092434,60.842438
32426,-50,-0.013112616,2.7522323
32427,-50,-0.004995959,2.9384077
32428,-34,0.054311402,4.8798923
32429,12,1.9776121,58.807198
32430,-50,-0.50643706,21.707613
32431,-50,-0.42247373,13.82949
32432,-50,0.12159213,8.261055
32433,10,1.8230935,56.164696
32434,14,1.1022649,18.932442
32435,12,0.4558169,21.785803
32436,14,0.815836,29.91074
32437,14,0.6181685,26.020552
32438,50,1.6694871,98.22101
32439,12,0.29780585,7.763868
32440,-50,0.063381776,8.801596
32441,-38,-0.30965874,9.059943
32442,12,0.63255996,29.207615
32443,-24,0.19870037,62.916214
32444,-50,0.020875823,3.4314575
32445,10,0.33483174,19.43064
32446,8,0.6463354,17.250792
32447,-50,0.0037426304,2.433563
32448,-50,-0.13265306,12.044124
32449,-26,0.31390998,12.399697
32450,8,0.7166164,32.06646
32451,12,0.55513865,14.26378
32452,12,0.7512885,72.98393
32453,-30,0.018186282,6.952275
32454,12,-1.2805442,101.993835
32455,-42,0.18884592,12.587952
32456,12,1.0404663,20.146929
32457,-28,0.22481431,10.09182
32458,-20,-1.815452,242.17116
32459,14,0.5280125,30.966717
32460,-50,0.45958197,32.160053
32461,-30,0.28576377,6.555868
32462,-50,0.3246639,10.750366
32463,-50,0.13360591,26.921074
32464,-28,-0.2528171,17.390501
32465,-30,-0.9343968,37.321426
32466,-50,-0.024967305,6.758916
32467,-20,-2.3404558,246.25377
32468,12,0.4527312,37.27072
32469,-6,-0.717073,71.13196
32470,-24,-2.3652582,410.13055
32471,-22,-1.7471333,247.46555
32472,-50,0.020261984,2.4475062
32473,16,0.28994122,7.0455327
32474,8,0.43604732,37.1739
32475,-24,-0.92363983,66.913765
32476,-26,-0.37930372,36.739243
32477,14,-1.0922182,101.17135
32478,-50,-0.022847902,4.573729
32479,14,0.7404537,35.733307
32480,10,0.67821056,34.02392
32481,14,0.5902163,31.436514
32482,10,-0.33719328,22.711164
32483,-34,-0.4109696,41.517654
32484,-50,-0.15272674,8.118081
32485,-26,-0.10575616,4.7161484
32486,10,0.4965564,25.672985
32487,30,-0.19076623,24.689045
32488,-24,-0.020402716,21.394451
32489,-32,-0.34176642,48.560898
32490,-28,0.24680915,16.388006
32491,12,0.85656464,40.178535
32492,12,0.71014273,94.681854
32493,14,0.5827655,43.18311
32494,14,0.70024395,27.706089
32495,-50,-0.022851158,5.3420362
32496,12,0.8536045,58.570484
32497,-50,0.2961545,17.0404
32498,-50,0.16905077,34.441418
32499,-50,0.08931918,6.951556
32500,50,1.2398286,91.72639
32501,-50,0.04121576,1.6445999
32502,-50,-0.8971708,24.873466
32503,50,1.3771526,98.20424
32504,-14,-1.1154406,139.70506
32505,-28,-0.25377828,70.6525
32506,10,1.138202,35.323288
32507,-50,0.07167918,3.8698559
32508,14,-0.13153496,17.524937
32509,-28,-0.1780779,9.722584
32510,8,1.3763825,76.53103
32511,-50,-0.03172427,5.025236
32512,6,-1.2042223,65.46833
32513,10,0.70946795,102.92344
32514,-24,-0.035174523,8.908833
32515,-50,-0.0063812463,4.721796
32516,-50,-0.19243875,11.439012
32517,10,0.97700095,52.155464
32518,-32,-1.2269373,127.04783
32519,-30,-1.1113979,200.14133
32520,12,0.89098054,39.969322
32521,-50,-0.10052013,8.662488
